org.springframework.dao.DataRetrievalFailureException;org.springframework.dao.NonTransientDataAccessException;100.0
org.springframework.dao.DataAccessException;org.springframework.core.NestedRuntimeException;100.0
org.springframework.samples.petclinic.owner.PetControllerTests;org.springframework.samples.petclinic.model.BaseEntity;10.0
org.springframework.samples.petclinic.system.CrashControllerIntegrationTests;org.springframework.boot.test.web.client.TestRestTemplate;10.0
org.springframework.web.servlet.view.AbstractView;org.springframework.beans.factory.BeanNameAware;100.0
org.springframework.samples.petclinic.owner.PetControllerTests;org.springframework.test.web.servlet.result.ModelResultMatchers;40.0
org.springframework.samples.petclinic.owner.VisitControllerTests;org.springframework.test.web.servlet.result.ModelResultMatchers;5.0
org.springframework.samples.petclinic.model.ValidatorTests;org.assertj.core.api.Assertions;15.0
org.springframework.samples.petclinic.owner.Owner;org.springframework.util.Assert;15.0
org.springframework.samples.petclinic.owner.Pet;org.springframework.samples.petclinic.model.NamedEntity;100.0
org.springframework.samples.petclinic.owner.OwnerControllerTests;org.springframework.test.web.servlet.result.MockMvcResultMatchers;230.0
org.springframework.context.ApplicationContext;org.springframework.core.env.EnvironmentCapable;100.0
org.springframework.samples.petclinic.service.ClinicServiceTests;org.springframework.samples.petclinic.owner.Visit;10.0
org.springframework.validation.DataBinder;org.springframework.beans.TypeConverter;100.0
org.springframework.samples.petclinic.owner.VisitController;org.springframework.samples.petclinic.owner.Visit;5.0
org.springframework.beans.factory.BeanNameAware;org.springframework.beans.factory.Aware;100.0
org.springframework.samples.petclinic.owner.VisitController;org.springframework.validation.DataBinder;5.0
org.springframework.samples.petclinic.vet.VetControllerTests;org.assertj.core.util.Lists;10.0
org.springframework.samples.petclinic.PetClinicRuntimeHints;org.springframework.aot.hint.ResourceHints;20.0
org.springframework.samples.petclinic.owner.VisitControllerTests;org.springframework.test.web.servlet.request.MockMvcRequestBuilders;15.0
org.junit.jupiter.api.extension.AfterEachCallback;org.junit.jupiter.api.extension.Extension;100.0
org.springframework.boot.context.event.SpringApplicationEvent;org.springframework.context.ApplicationEvent;100.0
