org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate;org.eclipse.cargotracker.interfaces.booking.facade.dto.Leg;10.0
org.eclipse.cargotracker.interfaces.handling.HandlingEventRegistrationAttempt;org.eclipse.cargotracker.domain.model.location.UnLocode;10.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.CargoRouteDtoAssembler;org.eclipse.cargotracker.domain.model.cargo.Cargo;40.0
org.eclipse.cargotracker.infrastructure.messaging.jms.HandlingEventRegistrationAttemptConsumer;org.eclipse.cargotracker.interfaces.handling.HandlingEventRegistrationAttempt;25.0
org.eclipse.cargotracker.scenario.CargoLifecycleScenarioTest;org.eclipse.cargotracker.domain.model.cargo.HandlingActivity;30.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler;org.eclipse.cargotracker.domain.model.cargo.Itinerary;5.0
org.eclipse.cargotracker.application.internal.DefaultCargoInspectionService;org.eclipse.cargotracker.application.ApplicationEvents;20.0
org.junit.runner.manipulation.Orderable;org.junit.runner.manipulation.Sortable;100.0
org.eclipse.cargotracker.interfaces.booking.sse.RealtimeCargoTrackingViewAdapter;org.eclipse.cargotracker.domain.model.cargo.Delivery;45.0
org.eclipse.cargotracker.domain.model.handling.HandlingHistoryTest;org.eclipse.cargotracker.domain.model.voyage.Voyage;10.0
org.eclipse.cargotracker.interfaces.CoordinatesFactory;org.eclipse.cargotracker.interfaces.Coordinates;70.0
org.eclipse.cargotracker.domain.model.cargo.TrackingId;org.eclipse.cargotracker.domain.model.cargo.TrackingId;5.0
org.eclipse.cargotracker.domain.model.voyage.CarrierMovement;org.eclipse.cargotracker.domain.model.voyage.CarrierMovement;15.0
org.eclipse.cargotracker.domain.model.handling.UnknownVoyageException;org.eclipse.cargotracker.domain.model.handling.CannotCreateHandlingEventException;100.0
org.eclipse.cargotracker.domain.model.cargo.CargoTest;org.eclipse.cargotracker.domain.model.handling.HandlingHistory;65.0
org.eclipse.cargotracker.domain.model.cargo.HandlingActivity;org.apache.commons.lang3.builder.HashCodeBuilder;25.0
org.eclipse.cargotracker.infrastructure.messaging.jms.CargoHandledConsumer;org.eclipse.cargotracker.domain.model.cargo.TrackingId;5.0
org.eclipse.cargotracker.scenario.CargoLifecycleScenarioTest;org.eclipse.cargotracker.domain.model.location.Location;40.0
org.eclipse.cargotracker.interfaces.tracking.web.Track;org.eclipse.cargotracker.interfaces.tracking.web.CargoTrackingViewAdapter;15.0
