class1,class2,static_distance,semantic_distance
org.springframework.web.context.ServletContextAware,org.springframework.beans.factory.Aware,0.4222222222222222,0.0
org.springframework.samples.petclinic.PostgresIntegrationTests,org.testcontainers.DockerClientFactory,0.022222222222222223,0.0
org.springframework.samples.petclinic.owner.PetControllerTests,org.springframework.test.web.servlet.MockMvc,0.15555555555555556,0.0
org.springframework.samples.petclinic.MySqlIntegrationTests,org.springframework.samples.petclinic.vet.VetRepository,0.06666666666666667,0.0
org.mockito.junit.jupiter.MockitoExtension,org.junit.jupiter.api.extension.AfterEachCallback,0.4222222222222222,0.0
org.springframework.samples.petclinic.owner.OwnerController,org.springframework.samples.petclinic.owner.OwnerController,0.0,0.0
org.springframework.samples.petclinic.owner.Owner,org.springframework.core.style.ToStringCreator,0.17777777777777778,0.0
org.springframework.samples.petclinic.owner.OwnerController,org.springframework.samples.petclinic.owner.OwnerRepository,0.1111111111111111,0.0
org.springframework.samples.petclinic.owner.PetTypeFormatterTests,org.springframework.samples.petclinic.owner.PetType,0.0,0.0
org.springframework.web.servlet.view.AbstractView,org.springframework.web.context.support.WebApplicationObjectSupport,0.4222222222222222,0.0
org.springframework.samples.petclinic.vet.VetController,org.springframework.ui.Model,0.06666666666666667,0.0
org.springframework.samples.petclinic.owner.OwnerController,org.springframework.validation.DataBinder,0.0,0.0
org.springframework.samples.petclinic.PetClinicRuntimeHints,org.springframework.aot.hint.SerializationHints,0.044444444444444446,0.0
org.springframework.samples.petclinic.PostgresIntegrationTests,org.springframework.boot.builder.SpringApplicationBuilder,0.08888888888888889,0.0
org.springframework.samples.petclinic.owner.PetControllerTests,org.springframework.samples.petclinic.owner.PetType,0.0,0.0
org.testcontainers.containers.wait.strategy.WaitStrategyTarget,org.testcontainers.containers.ContainerState,0.4222222222222222,0.0
org.springframework.samples.petclinic.owner.OwnerController,org.springframework.ui.Model,0.08888888888888889,0.0
org.mockito.junit.jupiter.MockitoExtension,org.junit.jupiter.api.extension.ParameterResolver,0.4222222222222222,0.0
org.springframework.samples.petclinic.owner.Owner,org.springframework.samples.petclinic.model.Person,0.4666666666666667,0.0
org.springframework.samples.petclinic.PetClinicIntegrationTests,org.springframework.boot.SpringApplication,0.0,0.0
org.springframework.samples.petclinic.owner.VisitController,org.springframework.validation.Errors,0.0,0.0
org.springframework.samples.petclinic.owner.OwnerControllerTests,org.mockito.BDDMockito,0.044444444444444446,0.0
org.springframework.samples.petclinic.vet.Vet,org.springframework.samples.petclinic.vet.Vet,0.044444444444444446,0.0
org.springframework.samples.petclinic.owner.OwnerControllerTests,org.springframework.samples.petclinic.model.NamedEntity,0.022222222222222223,0.0
org.springframework.validation.DataBinder,org.springframework.beans.PropertyEditorRegistry,0.4222222222222222,0.0
org.springframework.samples.petclinic.vet.Vet,org.springframework.beans.support.MutableSortDefinition,0.0,0.0
org.springframework.samples.petclinic.service.ClinicServiceTests,org.assertj.core.api.Assertions,0.4444444444444444,0.0
org.springframework.samples.petclinic.owner.PetTypeFormatterTests,org.springframework.samples.petclinic.owner.PetTypeFormatterTests,0.022222222222222223,0.0
org.springframework.samples.petclinic.owner.PetValidator,org.springframework.util.StringUtils,0.0,0.0
org.springframework.samples.petclinic.owner.VisitControllerTests,org.springframework.test.web.servlet.MockMvc,0.08888888888888889,0.0
org.springframework.samples.petclinic.PetClinicIntegrationTests,org.assertj.core.api.Assertions,0.0,0.0
org.springframework.samples.petclinic.MysqlTestApplication,org.springframework.boot.SpringApplication,0.0,0.0
org.springframework.samples.petclinic.owner.VisitController,org.springframework.samples.petclinic.owner.OwnerRepository,0.044444444444444446,0.0
org.springframework.samples.petclinic.vet.VetControllerTests,org.springframework.test.web.servlet.result.StatusResultMatchers,0.0,0.0
org.springframework.samples.petclinic.PetClinicIntegrationTests,org.springframework.samples.petclinic.vet.VetRepository,0.06666666666666667,0.0
org.mockito.BDDMockito,org.mockito.Mockito,0.4222222222222222,0.0
org.springframework.samples.petclinic.owner.PetController,org.springframework.validation.Errors,0.1111111111111111,0.0
org.springframework.samples.petclinic.service.ClinicServiceTests,org.springframework.data.domain.Pageable,0.022222222222222223,0.0
org.springframework.samples.petclinic.vet.VetControllerTests,org.springframework.samples.petclinic.vet.VetControllerTests,0.06666666666666667,0.0
org.springframework.samples.petclinic.owner.OwnerControllerTests,org.mockito.Mockito,0.044444444444444446,0.0
org.springframework.samples.petclinic.owner.OwnerController,org.springframework.validation.Errors,0.044444444444444446,0.0
org.springframework.samples.petclinic.owner.PetControllerTests,org.springframework.test.web.servlet.request.MockMvcRequestBuilders,0.1111111111111111,0.0
org.springframework.samples.petclinic.owner.OwnerControllerTests,org.springframework.test.web.servlet.result.ViewResultMatchers,0.2222222222222222,0.0
org.springframework.dao.DataRetrievalFailureException,org.springframework.dao.NonTransientDataAccessException,0.4222222222222222,0.0
org.springframework.dao.DataAccessException,org.springframework.core.NestedRuntimeException,0.4222222222222222,0.0
org.springframework.samples.petclinic.owner.PetControllerTests,org.springframework.samples.petclinic.model.BaseEntity,0.022222222222222223,0.0
org.springframework.samples.petclinic.system.CrashControllerIntegrationTests,org.springframework.boot.test.web.client.TestRestTemplate,0.022222222222222223,0.0
org.springframework.web.servlet.view.AbstractView,org.springframework.beans.factory.BeanNameAware,0.4222222222222222,0.0
org.springframework.samples.petclinic.owner.PetControllerTests,org.springframework.test.web.servlet.result.ModelResultMatchers,0.15555555555555556,0.0
org.springframework.samples.petclinic.owner.VisitControllerTests,org.springframework.test.web.servlet.result.ModelResultMatchers,0.0,0.0
org.springframework.samples.petclinic.model.ValidatorTests,org.assertj.core.api.Assertions,0.044444444444444446,0.0
org.springframework.samples.petclinic.owner.Owner,org.springframework.util.Assert,0.044444444444444446,0.0
org.springframework.samples.petclinic.owner.Pet,org.springframework.samples.petclinic.model.NamedEntity,0.4222222222222222,0.0
org.springframework.samples.petclinic.owner.OwnerControllerTests,org.springframework.test.web.servlet.result.MockMvcResultMatchers,1.0,0.0
org.springframework.context.ApplicationContext,org.springframework.core.env.EnvironmentCapable,0.4222222222222222,0.0
org.springframework.samples.petclinic.service.ClinicServiceTests,org.springframework.samples.petclinic.owner.Visit,0.022222222222222223,0.0
org.springframework.validation.DataBinder,org.springframework.beans.TypeConverter,0.4222222222222222,0.0
org.springframework.samples.petclinic.owner.VisitController,org.springframework.samples.petclinic.owner.Visit,0.0,0.0
org.springframework.beans.factory.BeanNameAware,org.springframework.beans.factory.Aware,0.4222222222222222,0.0
org.springframework.samples.petclinic.owner.VisitController,org.springframework.validation.DataBinder,0.0,0.0
org.springframework.samples.petclinic.vet.VetControllerTests,org.assertj.core.util.Lists,0.022222222222222223,0.0
org.springframework.samples.petclinic.PetClinicRuntimeHints,org.springframework.aot.hint.ResourceHints,0.06666666666666667,0.0
org.springframework.samples.petclinic.owner.VisitControllerTests,org.springframework.test.web.servlet.request.MockMvcRequestBuilders,0.044444444444444446,0.0
org.junit.jupiter.api.extension.AfterEachCallback,org.junit.jupiter.api.extension.Extension,0.4222222222222222,0.0
org.springframework.boot.context.event.SpringApplicationEvent,org.springframework.context.ApplicationEvent,0.4222222222222222,0.0
com.main.org.springframework.samples.petclinic.model.BaseEntity,com.main.org.springframework.samples.petclinic.model.BaseEntity,0.0,1.0
com.main.org.springframework.samples.petclinic.model.BaseEntity,com.main.org.springframework.samples.petclinic.model.NamedEntity,0.0,0.9813372731492859
com.main.org.springframework.samples.petclinic.model.BaseEntity,com.main.org.springframework.samples.petclinic.model.package-info,0.0,0.7404674020168034
com.main.org.springframework.samples.petclinic.model.BaseEntity,com.main.org.springframework.samples.petclinic.model.Person,0.0,0.9796385857034158
com.main.org.springframework.samples.petclinic.model.BaseEntity,com.main.org.springframework.samples.petclinic.owner.Owner,0.0,0.7998838265427664
com.main.org.springframework.samples.petclinic.model.BaseEntity,com.main.org.springframework.samples.petclinic.owner.OwnerController,0.0,0.7662965458357499
