service1,service2,static_distance,semantic_distance
Entity Service 5,Application Service 8,0.0,0.9396736382149203
Entity Service 5,Application Service 9,0.0,0.5873921884929088
Entity Service 5,Entity Service 1,0.0,0.8341053752671449
Entity Service 5,Entity Service 10,0.0,0.7952323625299952
Entity Service 5,Entity Service 11,0.0,0.6380734359476002
Entity Service 5,Entity Service 2,0.0,0.9481509111005662
Entity Service 5,Entity Service 3,0.0,0.8054211337856657
Entity Service 5,Entity Service 4,0.0,0.9479324686678454
Entity Service 5,Entity Service 6,0.0,0.9824402693760779
Entity Service 5,Entity Service 7,0.0,0.8072574706238573
Entity Service 5,Entity Service 8,0.0,0.6779431128566717
Entity Service 5,Entity Service 9,0.0,0.9843894893960624
Entity Service 5,Utility Service 1,0.08333333333333331,0.8375646596722357
Entity Service 5,Utility Service 2,0.0,0.5569861420112708
Entity Service 5,Utility Service 3,0.0,0.4678321897184727
Entity Service 6,Application Service 1,0.0,0.900651910575361
Entity Service 6,Application Service 10,0.0,0.0
Entity Service 6,Application Service 2,0.0,0.873926951698092
Entity Service 6,Application Service 3,0.0,0.9011843731740965
Entity Service 6,Application Service 4,0.0,0.900440512301531
Entity Service 6,Application Service 5,0.0,0.7068809300532057
Entity Service 6,Application Service 6,0.0,0.9456224324915403
Entity Service 6,Application Service 7,0.0,0.9217780102700772
Entity Service 6,Application Service 8,0.0,0.9601595488905909
Entity Service 6,Application Service 9,0.0,0.6762552010929505
Entity Service 6,Entity Service 1,0.0,0.8961887960317815
Entity Service 6,Entity Service 10,0.0,0.7438103947664293
Entity Service 6,Entity Service 11,0.0,0.7201348050168681
Entity Service 6,Entity Service 2,0.0,0.9710316328946528
Entity Service 6,Entity Service 3,0.19444444444444448,0.8583979862327263
Entity Service 6,Entity Service 4,0.0,0.9790146443078044
Entity Service 6,Entity Service 5,0.0,0.9824402693760779
Entity Service 6,Entity Service 7,0.0,0.880700058421177
Entity Service 6,Entity Service 8,0.0,0.7591691006595627
Entity Service 6,Entity Service 9,0.0,0.9831317121773355
Entity Service 6,Utility Service 1,0.11111111111111108,0.8659165597959783
Entity Service 6,Utility Service 2,0.0,0.6530779829775242
Entity Service 6,Utility Service 3,0.0,0.5760846030476475
Entity Service 7,Application Service 1,0.0,0.9361177264294133
Entity Service 7,Application Service 10,0.0,0.0
Entity Service 7,Application Service 2,0.0,0.9389110040117736
Entity Service 7,Application Service 3,0.0,0.9287408831808807
Entity Service 7,Application Service 4,0.0,0.9318368902566911
Entity Service 7,Application Service 5,0.0,0.8932469025881664
Entity Service 7,Application Service 6,0.0,0.9230211962399288
Entity Service 7,Application Service 7,0.0,0.9386560633903914
Entity Service 7,Application Service 8,0.0,0.8599170198991057
Entity Service 7,Application Service 9,0.0,0.857127203369299
Entity Service 7,Entity Service 1,0.0,0.9657689108496343
Entity Service 7,Entity Service 10,0.0,0.39682371653536186
Entity Service 7,Entity Service 11,0.0,0.8167952436049793
Entity Service 7,Entity Service 2,0.0,0.9028007846262511
Entity Service 7,Entity Service 3,0.36111111111111116,0.8916905309351667
Entity Service 7,Entity Service 4,0.0,0.9233518727231155
Entity Service 7,Entity Service 5,0.0,0.8072574706238573
Entity Service 7,Entity Service 6,0.0,0.880700058421177
Entity Service 7,Entity Service 8,0.0,0.8784829807784648
Entity Service 7,Entity Service 9,0.0,0.8115126689813177
Entity Service 7,Utility Service 1,0.2222222222222222,0.839952395553437
Entity Service 7,Utility Service 2,0.0,0.8486796374977369
Entity Service 7,Utility Service 3,0.0,0.8099397126002146
Entity Service 8,Application Service 1,0.0,0.8756902813161783
Entity Service 8,Application Service 10,0.0,0.0
Entity Service 8,Application Service 2,0.0,0.879238160875927
Entity Service 8,Application Service 3,0.0,0.8764739263695501
Entity Service 8,Application Service 4,0.0,0.864997326249783
Entity Service 8,Application Service 5,0.0,0.884647232035211
Entity Service 8,Application Service 6,0.0,0.8267877672749456
Entity Service 8,Application Service 7,0.0,0.8621344785057051
Entity Service 8,Application Service 8,0.0,0.740063769576234
Entity Service 8,Application Service 9,0.0,0.8382369029035949
Entity Service 8,Entity Service 1,0.02777777777777777,0.941546813280783
Entity Service 8,Entity Service 10,0.0,0.4088519030121043
Entity Service 8,Entity Service 11,0.0,0.9346825158893007
Entity Service 8,Entity Service 2,0.0,0.796372754603935
Entity Service 8,Entity Service 3,0.02777777777777777,0.9753578786160316
Entity Service 8,Entity Service 4,0.0,0.7905296860338521
